station_code,station_name,state,zone,latitude,longitude,address
JUK,JAULKA,Maharashtra,SCR,20.2854429153,77.0759090985,"Washim, Maharashtra"
JKE,JUKEHI,Madhya Pradesh,WCR,23.986873000000003,80.432389,"Jukehi, Madhya Pradesh"
KANO,Kanoh,Himachal Pradesh,NR,30.992082999999997,77.11800600000001,"Sadhupul, Himachal Pradesh"
JIND,JIND JN,Haryana,NR,29.328875999999998,76.28961699999999,"Jind, Haryana"
JDH,JAM JODHPUR JN,Gujarat,WR,21.906659,70.03138700000001,"Jamjodhpur, Gujarat"
JKB,Jakhalabandha,Assam,NFR,26.563801,92.991109,"Jakhalabandha, Assam"
JVT,JIVANTI HALT,West Bengal,ER,24.080516999999997,88.192446,"State Highway 11, West Bengal"
JMK,JAMUNAMUKH,Assam,NFR,26.108194,92.741306,"National Highway 36, Assam"
KDL,Kankroli,Rajasthan,NWR,25.049118999999997,73.909586,"Rajsamand, Rajasthan"
JRQ,JHAROKHAS,Uttar Pradesh,ECR,24.1796156953,83.164150647,"National Highway 75, Uttar Pradesh"
JEA,Nakaha Jungle,Uttar Pradesh,NER,26.803135,83.360755,"Gorakhpur, Uttar Pradesh"
JOBA,JOBA,Madhya Pradesh,WCR,24.096599,81.762682,"Madhya Pradesh, Madhya Pradesh"
JMN,JAMUAWAN,Bihar,?,24.81523,85.292477,"Jamuawan, Bihar"
JRLI,Jaroli,Orissa,?,21.952769,85.419294,"Juruli, Orissa"
JSS,JASIA,Haryana,?,29.005748999999998,76.649455,"National Highway 71A, Haryana"
KASU,KASU,Maharashtra,CR,18.64059,73.079446,"Maharashtra, Maharashtra"
KAL,Kallai,Tamil Nadu,SR,9.977293,78.670312,"Kallal, Tamil Nadu"
KAWR,KARWAR,Karnataka,KR,14.821387,74.183139,"Karwar, Karnataka"
IPR,Islampur,Bihar,ECR,25.138577101499997,85.2173007153,"Islampur, Bihar"
JDB,JAGDALPUR,Chhattisgarh,ECoR,19.066004,82.013757,"Jagdalpur, Chhattisgarh"
CGKP,CHANDAGIRIKOPAL,Karnataka,SWR,12.478701999999998,76.716049,"State Highway 7, Karnataka"
JWB,JAWAI BANDH,Rajasthan,NWR,25.114043000000002,73.14732500000001,"Pali, Rajasthan"
JJJ,Jaijon Doaba,Punjab,NR,31.349656,76.134971,"Jaijon Doaba, Punjab"
JJG,JiaGanj,West Bengal,ER,24.244268,88.27698,"Police Station Rd, West Bengal"
NGRI,New Garia,,,22.4727,88.397713,
HSRA,Hosur,Tamil Nadu,SWR,12.717606,77.822839,"Hosur, Tamil Nadu"
KBK,Khamil Ghat,Rajasthan,NWR,25.626813000000002,73.864884,"State Highway 61, Rajasthan"
JCN,Junichavand,Gujarat,WR,21.385151,70.683667,"Junichavand, Gujarat"
KANS,Kansiya Nes,Gujarat,WR,21.244101999999998,70.64004200000001,"State Highway 111, Gujarat"
KDM,KESAMUDRAM,Andhra Pradesh,SCR,17.686252,79.89647099999999,"Kesamudram, Andhra Pradesh"
CNHL,CHINK HILL,Maharashtra,CR,18.099269000000003,75.45468500000001,"State Highway 77, Maharashtra"
KD,KUNDARKHI,Uttar Pradesh,NR,28.680444428799998,78.7880650638,"Kundarki, Uttar Pradesh"
COA,Kakinada Port,Andhra Pradesh,SCR,16.955204000000002,82.240057,"Kakinada, Andhra Pradesh"
JRLE,JANGIPUR ROAD,West Bengal,ER,24.459515,88.04076,"Raghunathganj, West Bengal"
CKTD,CHITRAKUTDHAM KARWI,Uttar Pradesh,NCR,25.217610999999998,80.922775,"Chitrakoot Karvi, Uttar Pradesh"
KCM,Kalasumudram,Andhra Pradesh,SCR,14.21716,78.099683,"Chennai - Anantpur Rd, Andhra Pradesh"
KDK,KOHDAD,Madhya Pradesh,CR,21.7026228941,76.36547849,"State Highway 15, Madhya Pradesh"
CHU,Champion,Karnataka,SWR,12.936251,78.262564,"KGF, Karnataka"
CJR,CHAMARAJ,Gujarat,WR,22.735539,71.555883,"State Highway 17, Gujarat"
CJL,CHAJLI,Punjab,NR,30.042985535099998,75.81228634829999,"Jakhal Rd, Punjab"
KEK,KARKHELI,Maharashtra,SCR,18.944571,77.73819999999999,"Biloli, Maharashtra"
CNPR,CHAINPUR,,ECR,23.729821,85.582933,
KDI,KUNDLI,Gujarat,WR,22.2788440574,71.68394941769999,"State Highway 38, Gujarat"
CIA,CHHEHARTA,Punjab,NR,31.621878000000002,74.794278,"Amritsar, Punjab"
CNO,CANCONA,Goa,KR,15.006905999999999,74.039454,"Ph:-0832-2643331., Goa"
CJA,CHONGAJAN,Assam,NFR,26.062329,93.818104,"local Rd, Assam"
CLR,CASTLE ROCK,Karnataka,SWR,15.397879,74.334484,"National Highway 4A, Karnataka"
KDO,KADAKOLA,Karnataka,SWR,12.190406999999999,76.663729,"Mysore District, Karnataka"
JPZ,JOGIGHOPA,Assam,NFR,26.241537,90.576384,"National Highway 31B, Assam"
CMK,Chamak,Maharashtra,CR,,,"Amravati, Maharashtra"
KGN,Kurseong,West Bengal,NFR,26.877401000000003,88.277001,"Kurseong, West Bengal"
CKMI,Chhotaki Masaudhi Halt,,?,25.330397498299998,85.0317514441,
KAWT,Kanwat,Rajasthan,NWR,27.5895214437,75.67626636840001,"Kanwat, Rajasthan"
CNN,Chintaman Ganes,Madhya Pradesh,WR,23.145849,75.741029,"Ujjain, Madhya Pradesh"
CMA,Cinnamara,Assam,NFR,26.715526999999998,94.169432,"Cinnamora, Assam"
CMW,Chima Pahad,Andhra Pradesh,SCR,17.516012,80.463656,"Khammam, Andhra Pradesh"
CHTT,Chitta Halt,Uttar Pradesh,NCR,17.823439,77.53707700000001,"Chitta Halt, Uttar Pradesh"
CKD,Charkhi Dadri,Haryana,NWR,28.600799,76.279921,"Dist. Bhiwani, Haryana"
CKSR,Chak Safaura Halt,Uttar Pradesh,NER,28.211203,79.842478,"Mighauna, Uttar Pradesh"
CHWT,Chhaprawat,Uttar Pradesh,NR,28.541970328,77.79989095580001,"SH 18, Uttar Pradesh"
KDBA,Kodimbala Halt,Karnataka,SWR,12.718252,75.476631,"Panja Kadaba Rd, Karnataka"
KEMR,KEMRI,Uttar Pradesh,NER,28.809864,79.19779600000001,"MDR 33W, Uttar Pradesh"
KHTX,KHED TEMPLE HALT,Rajasthan,NWR,25.886233999999998,72.109226,"Tilwara, Rajasthan"
CPU,CHOPAN,Uttar Pradesh,ECR,24.51403,83.025843,"Chopan, Uttar Pradesh"
DAC,DAHINSARA JN,Gujarat,WR,22.955606999999997,70.618291,"SH 24, Gujarat"
PTZ,Patsul,Maharashtra,SCR,21.0022,77.038231,"MSH24, Maharashtra"
KJA,KHAJURHAT,Uttar Pradesh,NR,26.525308,82.126813,"Bikapur, Uttar Pradesh"
DBD,DEOBAND,Uttar Pradesh,NR,29.680031500000002,77.67087339999999,"Deoband, Uttar Pradesh"
CRG,CHURAMAN NAGRI,Rajasthan,WCR,27.40119,77.61766999999999,"SH 33, Rajasthan"
COR,CHITTAURGARH,Rajasthan,WR,24.874340999999998,74.623687,"Chittorgarh, Rajasthan"
CVB,CAVALRY BARRCKS,Andhra Pradesh,SCR,17.494734,78.518694,"Secunderabad, Andhra Pradesh"
CUK,CHURK,Uttar Pradesh,NCR,24.6496787,83.1032006,"State Highway 14, Uttar Pradesh"
KIN,Kapasan,Rajasthan,NWR,24.86221,74.312762,"Kapasan, Rajasthan"
KHRY,KHAIRAHI,Uttar Pradesh,NCR,24.8020366077,82.9857744763,"State Highway 5, Uttar Pradesh"
DAB,DHARMABAD,Maharashtra,SCR,18.888260310099998,77.8493415012,"Degaon, Maharashtra"
CRD,MUMBAI CURREY ROAD,Maharashtra,CR,18.9937,72.83265999999999,"Mumbai, Maharashtra"
CTHT,CHATAR HALT,Bihar,ECR,24.842143999999998,85.495374,"Chatar, Bihar"
CRND,Choranda Junction,Gujarat,WR,,,"Choranda, Gujarat"
KLAD,KALANAD HALT,Kerala,SR,12.467679,74.998515,"Kasaragod, Kerala"
DAS,DHASA JN,Gujarat,WR,21.782545,71.51800800000001,"Dhasa, Gujarat"
KHD,KHODIYAR,Gujarat,WR,23.156554,72.548244,"Sarkhej Gandhinagar Hwy, Gujarat"
CTRL,CHHATRAL,Gujarat,WR,23.26246,72.46851799999999,"State Highway 133, Gujarat"
CTKT,Choti Khatu,Rajasthan,NWR,27.155534,74.35722999999999,"Degana, Rajasthan"
KKD,Kalkund,Madhya Pradesh,WR,22.47801,75.85927000000001,"Mhow, Madhya Pradesh"
DAVC,Jalalabad DAV College,Punjab,NR,,,"Jalalabad, Punjab"
CRE,Charghat Piparia,Madhya Pradesh,SECR,23.044097,79.929889,"Guwarighat, Madhya Pradesh"
D,Deula,West Bengal,ER,22.214924,88.28148300000001,"National Highway 117, West Bengal"
KJV,Khijadiya Junction,Gujarat,WR,21.740875,71.275556,"Amreli, Gujarat"
DARI,Dhari Junction,Gujarat,WR,21.326767,71.027594,"Dhari, Gujarat"
DEA,Diara,West Bengal,ER,22.798157,88.280471,"State Highway 2, West Bengal"
CRN,Charegaon,Madhya Pradesh,SECR,22.042038383999998,80.1401154919,"State Highway 11, Madhya Pradesh"
CTL,Chital,Gujarat,WR,21.745689,71.218128,"SH 34, Gujarat"
DPUR,Dadpur,,,19.972516,83.250076,
KHRI,Kharkhari,Jharkhand,SER,23.760124,86.234894,"National Highway 32, Jharkhand"
KFH,Katphal,Maharashtra,CR,18.23255147,74.59603216999999,"Baramati, Maharashtra"
KJPD,Kurinjipadi,Tamil Nadu,SR,11.572583,79.595999,"Kurinjippadi, Tamil Nadu"
KLH,Khemli,Rajasthan,NWR,24.690834,73.84238599999999,"Khemli, Rajasthan"
KLNK,Kalanaur Kalan,Haryana,NWR,28.8349236,76.389612,"Kalanaur, Haryana"
DDK,Dhindsa,Punjab,NR,30.895838,74.738503,"Dhindsa, Punjab"
KMT,KHAMMAM,Andhra Pradesh,SCR,17.249347,80.138491,"Khammam, Andhra Pradesh"
DEU,Devsana,Gujarat,WR,,,"State Highway 133, Gujarat"
DEWA,Dewa,Gujarat,WR,,,"Dewa, Gujarat"
KTHA,KHUTAHA,Madhya Pradesh,WCR,24.802248,80.86085,"MDR 11, Madhya Pradesh"
DGJ,DUNGAR JN,Gujarat,WR,21.078274,71.55322600000001,"Dungar, Gujarat"
KMA,KAIMA,Madhya Pradesh,WCR,24.611085,80.845912,"Satna, Madhya Pradesh"
KNRG,KANHARGAON NAKA,Maharashtra,SCR,19.9439708108,77.1462260938,"Washim, Maharashtra"
KMLM,Kelamangalam,Tamil Nadu,SWR,12.616200000000001,77.865703,"Krishnagiri, Tamil Nadu"
KTLR,KANTHALIYA ROAD,West Bengal,ER,23.991771,88.179001,"Khagraghat - Chowrigacha, West Bengal"
KRPR,KAREPUR,Maharashtra,SCR,18.589152000000002,76.681135,"State Highway 168, Maharashtra"
KNW,KHANDWA,Madhya Pradesh,CR,21.823596,76.353227,"Khandwa, Madhya Pradesh"
KNG,Kathunangal,Punjab,NR,31.7287,75.015194,"National Highway 15, Punjab"
DH,Diamond Harbour,West Bengal,ER,22.191902,88.18991600000001,"Diamond Harbour, West Bengal"
DHY,DHARODI,Haryana,NR,29.6399235976,76.0559746887,"MDR 111, Haryana"
KNAR,KHANPUR AHIR,Rajasthan,NWR,27.911754000000002,76.589847,"MDR 61, Rajasthan"
KOP,C SHAHU M RAJ KOLHAPUR TERM,Maharashtra,CR,16.70257,74.237695,"Kolhapur, Maharashtra"
KOLI,KESHOLI,Rajasthan,WCR,24.727194,76.790369,"Baren, Rajasthan"
DGPP,DHENGLI PP GOAN,Maharashtra,SCR,19.406622,76.49169,"Satuna, Maharashtra"
KTHD,Kothari Road,Chhattisgarh,SECR,22.156964000000002,82.70858000000001,"Kothari, Chhattisgarh"
KMBL,KHAMBHALIYA,Gujarat,WR,22.217513,69.657344,"Khambhalia, Gujarat"
KRDL,Kirandul,Chhattisgarh,ECoR,18.757486,81.25813099999999,"Kirandul, Chhattisgarh"
KNLS,KANALAS JN,Gujarat,WR,22.319955,69.896549,"Jamnagar, Gujarat"
KODN,KODUMUNDA,Kerala,SR,10.816930512899999,76.1428790756,"Thrithala, Kerala"
KSDE,KARSINDHU,Haryana,NR,29.392008,76.731866,"Panipat, Haryana"
KSC,KASHI CHAK,Bihar,ECR,25.070798999999997,85.718754,"Nalanda, Bihar"
DGNH,DERGAON HALT,,?,25.088974,85.75131900000001,
KRYA,KURRAIYA,Uttar Pradesh,NER,28.416819,80.24421199999999,"Chauhan Rd, Uttar Pradesh"
KRJD,KARJODA,Gujarat,NWR,24.218469000000002,72.45567100000001,"Chhapi, Gujarat"
KPKI,QASIMPUR KHERI,Uttar Pradesh,NR,29.182769999999998,77.28593,"State Highway 57, Uttar Pradesh"
KMSD,Kumar Sadra,Chhattisgarh,ECoR,18.912986,81.671506,"National Highway 16, Chhattisgarh"
KPE,Kauwapur,Uttar Pradesh,NER,27.5158216097,82.2979015082,"MDR 10E, Uttar Pradesh"
KSUA,Kashipura,Gujarat,WR,23.120701,73.170262,"State Highway 59, Gujarat"
KRA,Karepalli,Andhra Pradesh,SCR,17.511408000000003,80.27186499999999,"Karepally, Andhra Pradesh"
KTRD,Katosan Road,Gujarat,WR,23.409181,72.246237,"State Highway 216, Gujarat"
DHK,Dhakuria,West Bengal,ER,22.51554,88.371504,"Kolkata, West Bengal"
KNL,Kalanwali,Haryana,NWR,29.835057,74.97985,"Kalanwali, Haryana"
LHU,Loharu,Haryana,NWR,28.427051,75.801613,"Bhiwani Distt., Haryana"
DNHK,DHINDHORA HKMKD,Rajasthan,WCR,26.803925,77.103482,"Dhindhora, Rajasthan"
LKY,LAKHMAPUR,Karnataka,SWR,15.870282,75.627712,"Muttalageri, Karnataka"
LPW,Loharpurwa,Uttar Pradesh,NER,27.082641,83.268484,"Loharpurwa, Uttar Pradesh"
LNS,LUNSU HALT,Himachal Pradesh,NR,32.018944,76.1797,"Lunsu, Himachal Pradesh"
LER,Lehra,Uttar Pradesh,NER,27.161243,83.23414199999999,"Lehra Railway Station Rd, Uttar Pradesh"
MKRA,MAKRERA,Rajasthan,NWR,26.310925310800002,74.5333715979,"Kharwa, Rajasthan"
LHN,LACHYAN,Maharashtra,SWR,17.2795737583,75.9717014606,"Solapur, Maharashtra"
LAUL,LAUL,Maharashtra,CR,18.0338728828,75.3950100488,"State Highway 161, Maharashtra"
KVC,KAPARPURA,Bihar,ECR,26.179892000000002,85.309233,"National Highway 28, Bihar"
LDCY,LODI COLONY,Delhi NCT,NR,28.579455000000003,77.216548,"Najafkhan Rd, Delhi NCT"
MDPA,MANDPIYA,Rajasthan,NWR,25.261369,74.63571300000001,"National Highway 79, Rajasthan"
KTE,KATNI,Madhya Pradesh,WCR,23.833385,80.400543,"Katni, Madhya Pradesh"
KY,KARELI,Madhya Pradesh,WCR,22.932344,79.066765,"Kareli, Madhya Pradesh"
LMD,LINGANENIDODDI,Andhra Pradesh,SCR,15.399929,77.703397,"Rayalaseema Region, Andhra Pradesh"
KXX,KATA ROAD,Maharashtra,SCR,20.187338999999998,77.11088000000001,"Washim, Maharashtra"
KURJ,KHAJURAHO,Madhya Pradesh,NCR,24.7969839,79.8900217,"National Highway 75, Madhya Pradesh"
LKT,HULKOTI,Karnataka,SWR,15.434667000000001,75.531958,"National Highway 63, Karnataka"
LAD,Lohardaga,Jharkhand,SER,23.445967,84.70733,"National Highway 75, Jharkhand"
KVS,KALSUR,Karnataka,SWR,14.888042065499999,75.40095653559999,"haveri, Karnataka"
KZPR,KAZIPARA,West Bengal,ER,23.909854000000003,88.188491,"Khagraghat - Chowrigacha, West Bengal"
LMG,LUMDING JN,Assam,NFR,25.750035999999998,93.17660000000001,"Lumding. Ph:-03674-263366, Assam"
LR,LADPURA,Rajasthan,NWR,26.504385,74.728726,"Ajmer, Rajasthan"
KZX,KHUDDA KORALA,Punjab,NR,31.729693,75.647484,"Khuda, Punjab"
MHJ,MAHAJAN,Rajasthan,NWR,28.793007,73.85366599999999,"Mahajan, Rajasthan"
LKS,LUNKARANSAR,Rajasthan,NWR,28.493395,73.743155,"Lukhransar, Rajasthan"
MJBT,MAJBAT,,,26.784587,92.287814,
LUNI,LUNI JN,Rajasthan,NWR,26.001255999999998,73.003175,"Luni, Rajasthan"
KTRR,Kathara Road,Uttar Pradesh,NCR,26.310011,80.228735,"Kanpur Nagar, Uttar Pradesh"
KWW,Kuswa,Uttar Pradesh,NCR,27.473814,78.40369700000001,"MDR 106W, Uttar Pradesh"
KUDL,KUDAL,Maharashtra,KR,16.017651,73.67813000000001,"Kudal, Maharashtra"
KUL,KALLAYI,Kerala,SR,11.234606999999999,75.788884,"Calicut, Kerala"
KVM,Kavutaram,Andhra Pradesh,SCR,16.328919999999997,81.069608,"Krishna, Andhra Pradesh"
DNZ,Dhanori,Maharashtra,CR,,,"SH244, Maharashtra"
MAD,MADDUR,Karnataka,SWR,12.604742,77.049522,"Mandya District, Karnataka"
KUPR,Khurdpur,Punjab,NR,31.424854,75.72317,"Adampur, Punjab"
BDYR,Bidyadabri,,,26.271855000000002,89.767506,
MAH,Madhoganj,Uttar Pradesh,NR,27.117963000000003,80.135457,"Hardoi, Uttar Pradesh"
LOV,Lovedale,Tamil Nadu,SR,11.382403,76.704285,"Ooty, Tamil Nadu"
LKQ,Laukaha Bazar,Bihar,ECR,26.543198,86.463013,"Madhubani, Bihar"
KVLR,Karuvalli,Tamil Nadu,SWR,11.831114000000001,78.027912,"Salem district, Tamil Nadu"
LSG,Lawa Sardargarh,Rajasthan,NWR,25.272755999999998,73.948453,"State Highway 56, Rajasthan"
MJL,MAJHOWLIA,Bihar,ECR,26.802772,84.619139,"Vikash Village, Bihar"
JML,Jumnal,,,16.723002286099998,75.7141335645,
MNKB,MIYONKA BARA,Rajasthan,NWR,25.872726999999998,72.728511,"Samdhari, Rajasthan"
MBG,MAIBANG,Assam,NFR,25.30497,93.13537099999999,"North Cachar Hills, Assam"
MKR,MADDIKERA,Andhra Pradesh,SCR,15.256635000000001,77.411496,"Guntakal, Andhra Pradesh"
MC,MANDAPAM CAMP,Tamil Nadu,SR,9.281533,79.134997,"Mandapam, Tamil Nadu"
LUR,LATUR,Maharashtra,CR,18.429166,76.55604899999999,"Latur, Maharashtra"
MJPB,Manjhra Purab,Uttar Pradesh,NER,28.300646,81.160402,"Manjhra Purab, Uttar Pradesh"
LTRR,LATUR ROAD,Maharashtra,SCR,18.506494,76.845289,"SH 3, Maharashtra"
MKHR,MARWAR KHARA,Rajasthan,NWR,27.060569440800002,72.1300715057,"Jodhpur, Rajasthan"
MABD,MAHBUBABAD,Andhra Pradesh,SCR,17.597561,79.999792,"Mahbubabad, Andhra Pradesh"
MGG,MANGLIYA GAON,Madhya Pradesh,WR,22.815074,75.91805099999999,"Mangilya, Madhya Pradesh"
MGL,MANGELA,Karnataka,?,16.223191,75.74938300000001,"Mugalolli, Karnataka"
MDS,MANDASOR,Madhya Pradesh,WR,24.075937000000003,75.07634300000001,"Mandsaur, Madhya Pradesh"
MAKH,MOKHAMPURA,Rajasthan,NWR,26.030315,74.68323000000001,"National Highway 79, Rajasthan"
MAY,MARIAHU,Uttar Pradesh,NR,25.597006,82.598166,"Mariahu, Uttar Pradesh"
MLDE,MADLAUDA,Haryana,NR,29.399824,76.809711,"Panipat, Haryana"
MED,MEDCHAL,Andhra Pradesh,SCR,17.639335,78.474557,"Rangareddy, Andhra Pradesh"
ME,MASAIPET,Andhra Pradesh,SCR,17.8805365542,78.4669570667,"Medak, Andhra Pradesh"
MDVR,MADHAVNAGAR,Maharashtra,CR,16.886605,74.575493,"Sangli, Maharashtra"
KDRD,KHULDIL ROAD,Uttar Pradesh,ECR,24.368371999999997,82.86161,"Obra, Uttar Pradesh"
MLI,MANGALIYAWAS,Rajasthan,NWR,26.278197000000002,74.492705,"Mangaliyawas, Rajasthan"
MDT,MADARIHAT,West Bengal,NFR,26.694551388,89.274559021,"National Highway 31C, West Bengal"
DWDI,Dighwa Dubauli,Bihar,NER,26.2652295458,84.7432486377,"Saran, Bihar"
MHV,MAHUVA JN,Gujarat,WR,21.09412,71.756011,"Mahuva, Gujarat"
MHBZ,Mahtha Bazar,Uttar Pradesh,NER,27.391561,82.957379,"Mahtha Bazar, Uttar Pradesh"
MIM,Maniram,Uttar Pradesh,NER,26.838267,83.342407,"National Highway 29, Uttar Pradesh"
MBV,Mirzapur Bachhaud,Haryana,NWR,28.077937000000002,76.198447,"State Highway 26, Haryana"
MDDG,Malad Gaon,Maharashtra,CR,18.36212,74.596581,"National Highway 9 Daund, Maharashtra"
MNJR,Manjhlepur,Uttar Pradesh,NR,25.994578,81.178625,"State Highway 38, Uttar Pradesh"
MGF,Mandagere,Karnataka,SWR,12.730158,76.378905,"Mandya District, Karnataka"
GADH,Goaldih,Orissa,?,21.726323,85.54626499999999,"Padmapur, Orissa"
MDE,Makhdumpur Gaya,Bihar,ECR,25.077130999999998,84.979105,"Jehanabad, Bihar"
MHQ,Mahuda,Jharkhand,SER,23.747481,86.27078300000001,"National Highway 32, Jharkhand"
MMD,Maheshmunda,Jharkhand,ER,24.232416,86.38903300000001,"Maheshmunda, Jharkhand"
MRHT,MORANHAT,Assam,NFR,27.1829782,94.9193076,"Sibsagar, Assam"
MTMI,MOTIMARI,Andhra Pradesh,SCR,16.956602,80.320896,"Motimarri Station, Andhra Pradesh"
MVN,MILAVITTAN,Tamil Nadu,SR,8.811577000000002,78.087335,"Thoothukudi, Tamil Nadu"
MQC,MUNDKA,Delhi NCT,NR,28.6884911989,77.0285688654,"Mundka, Delhi NCT"
MRV,MARSUL,Maharashtra,SCR,19.233398,77.09815599999999,"Purna, Maharashtra"
MY,MALLIYAM,Tamil Nadu,SR,11.079116,79.595866,"State Highway 64, Tamil Nadu"
MOPR,MOHANPURA,Rajasthan,NR,29.992445,73.845031,"National Highway 15, Rajasthan"
MSR,MASUR,Maharashtra,CR,17.404241,74.14420899999999,"Satara, Maharashtra"
MPLM,MARTHIPALAYAM,Tamil Nadu,SR,11.021579000000001,78.023359,"Erode - Unjalur - Kodumudi - Karur Rd, Tamil Nadu"
NRD,NARODA,Gujarat,WR,23.085662,72.658017,"Ahmedabad, Gujarat"
MUUA,MAHUAWA KHURD,Uttar Pradesh,NER,26.854361,83.59392199999999,"State Highway 64, Uttar Pradesh"
MSH,MAHESANA JN,Gujarat,WR,23.602623,72.388708,"Mehsana, Gujarat"
NIIJ,NILAJE,Maharashtra,CR,19.155061999999997,73.079908,"Nilaje, Maharashtra"
MUKE,MUKKALI,Kerala,SR,11.68423,75.55036199999999,"Chombala, Kerala"
MVF,MANABAR,Orissa,ECoR,18.839732,82.695903,"Manabar Station, Orissa"
MYS,MYSORE JN,Karnataka,SWR,12.318946,76.646013,"JLB Road Mysore, Karnataka"
MRF,Marpalli,Andhra Pradesh,SCR,17.54542,77.771485,"Veerlapally, Andhra Pradesh"
MSS,Masarahalli,Karnataka,SWR,13.804192,75.735905,"Shimoga, Karnataka"
MPE,Malatipur,West Bengal,ER,22.651892,88.76282300000001,"Malotipur Railway Station, West Bengal"
NPS,Napasar,Rajasthan,NWR,27.980942000000002,73.56399,"Napasar, Rajasthan"
MZU,Marandahalli,Tamil Nadu,SWR,12.388944,78.01732899999999,"Dharmapuri, Tamil Nadu"
MXP,Malupota,Punjab,NR,31.184014,75.965393,"Phagwara - Mohali Expy, Punjab"
MPG,Manpur Nagaria,Uttar Pradesh,NER,27.908304,78.818201,"State Highway 33, Uttar Pradesh"
MTND,Mattagajpur,Orissa,ECoR,20.441551999999998,85.946128,"Mattagajpur, Orissa"
PAW,PANDABESWAR,West Bengal,ER,23.711965,87.277416,"Bardhaman, West Bengal"
MYR,MAIHAR,Madhya Pradesh,WCR,24.255485,80.763148,"Maihar, Madhya Pradesh"
NBUE,NIBKARORI,Uttar Pradesh,NCR,27.3287489158,79.40995965580001,"Nibkarori, Uttar Pradesh"
PBN,PARBHANI JN,Maharashtra,SCR,19.257460000000002,76.774119,"Parbhani, Maharashtra"
PAU,PURNA JN,Maharashtra,SCR,19.180526999999998,77.024985,"Purna, Maharashtra"
OSN,OSIYAN,Rajasthan,NWR,26.729223,72.899779,"Osiyan, Rajasthan"
NGTG,New Gitaldaha,West Bengal,NFR,26.0707762,89.5868746,"New Gitaldaha, West Bengal"
PBM,PAMBAN JN,Tamil Nadu,SR,9.279729,79.213482,"Pamban, Tamil Nadu"
ORDI,ORDI,Rajasthan,WR,24.835766629899997,74.6304202759,"National Highway 79, Rajasthan"
NM,Naimisharanya,Uttar Pradesh,NR,27.355137,80.484435,"MDR 74C, Uttar Pradesh"
PALM,PALAIYAM,Tamil Nadu,SR,10.718615000000002,78.129081,"Karur, Tamil Nadu"
PHC,PANCHOT,Gujarat,WR,23.635161999999998,72.339879,"State Highhway 55, Gujarat"
NVLN,NAWALGOHAN,Maharashtra,SCR,19.7986346861,77.1232722153,"Hingoli, Maharashtra"
NLE,NILESHWAR,Kerala,SR,12.255885000000001,75.13575,"Nileswaram, Kerala"
NWD,NAWADIH,Bihar,ECR,24.886758,85.54864500000001,"Nawada, Bihar"
NNGL,Naya Nangal,Punjab,NR,31.378961,76.35421099999999,"Near CAN plant nangal, Punjab"
JMM,JAIMURTINAGAR F,,,26.836932,85.066065,
NAU,NADAPURAM ROAD,Kerala,SR,11.639509,75.575581,"Madappallly, Kerala"
NHF,Nihasta Halt,Uttar Pradesh,NR,26.212312999999998,80.92503500000001,"State Highway 38, Uttar Pradesh"
PANP,PANDAVAPURA,Karnataka,SWR,12.463018,76.681387,"SH 19 Junction Mandya District, Karnataka"
NVU,NAVALUR,Karnataka,SWR,15.415517999999999,75.055491,"Dharwad - Hubli Hwy, Karnataka"
NYY,NEYYATTINKARA,Kerala,SR,8.41041,77.08111000000001,"Thiruvananthapuram, Kerala"
NLQ,Nangal Pathani Halt,Haryana,NWR,28.364489,76.496786,"Nangal Pathani, Haryana"
NRJ,Narimogaru,Karnataka,SWR,12.7463856826,75.29242739200001,"Puttur subrahmanya state highway 100, Karnataka"
GNV,Gandevi,Gujarat,WR,,,"Gandevi, Gujarat"
NRKP,Narkopi,Jharkhand,SER,23.3756204426,85.0156235815,"Ranchi, Jharkhand"
GNS,Ghonsor,Madhya Pradesh,SECR,22.658083,79.95091,"Ghansor, Madhya Pradesh"
NNP,Nanpara Junction,Uttar Pradesh,NER,27.859887,81.512594,"Nanpara, Uttar Pradesh"
NMGY,Numaligarh,Assam,NFR,26.601184,93.865713,"NMGY, Assam"
NPR,Nepalganj Road,Uttar Pradesh,NER,28.010872,81.60073,"Midwest, Uttar Pradesh"
NKR,Nimar Kheri,Madhya Pradesh,WR,22.11119,76.150998,"State Highway 27, Madhya Pradesh"
NTV,Nautanwa,Uttar Pradesh,NER,27.42688,83.42129700000001,"Nautanwa, Uttar Pradesh"
NTM,Narthamalai,Tamil Nadu,SR,10.506577,78.78913999999999,"Trchy - Pudukottai - Ramanathapuram Rd, Tamil Nadu"
PAQ,PADIYA NAQLA,Uttarakhand,NER,29.085837,78.90761,"National Highway 74, Uttarakhand"
PKNA,PAKHNA,Uttar Pradesh,NCR,27.302522,79.304318,"Pakhna, Uttar Pradesh"
PO,PARANGIPETTAI,Tamil Nadu,SR,11.476847000000001,79.73604499999999,"Parangipettai, Tamil Nadu"
PPH,PIPRI DIH,Uttar Pradesh,NER,25.879046,83.500574,"State Highway 67, Uttar Pradesh"
PPU,PIPARPUR,Uttar Pradesh,NR,26.137823,82.038949,"State Highway 9, Uttar Pradesh"
PSLP,PASALAPUDI,Andhra Pradesh,SCR,16.470923000000003,81.095153,"Putlacheruvu, Andhra Pradesh"
OTR,MOTURU,Andhra Pradesh,SCR,16.439968999999998,81.051142,"Coastal Andhra Region, Andhra Pradesh"
